년월,항공사(ICAO),항공사(IATA),항공사명,국제_국내,공항,도착_출발,정기_부정기,여객_화물,유임승객(명),무임승객(명),환승객(명),직화물(kg),환적화물(kg),우편물(kg),수하물(kg)
May-24,KAL,KE,대한항공,국제,CGK,출발,정기,여객,7325,24,524,287117,165073,34678,161359
May-24,KAL,KE,대한항공,국제,CGO,도착,정기,화물,0,0,0,735288,682552,5651,0
May-24,KAL,KE,대한항공,국제,CGO,도착,정기,여객,1823,2,292,400,0,0,27150
May-24,KAL,KE,대한항공,국제,CGO,도착,부정기,화물,0,0,0,265774,265088,0,0
May-24,KAL,KE,대한항공,국제,CGO,출발,정기,화물,0,0,0,70637,57078,0,0
May-24,KAL,KE,대한항공,국제,CGO,출발,정기,여객,1718,7,134,427,49,0,21567
May-24,KAL,KE,대한항공,국제,CGO,출발,부정기,화물,0,0,0,12393,11431,0,0
May-24,KAL,KE,대한항공,국제,CNX,도착,정기,여객,4824,24,1232,215858,2168,0,102377
May-24,KAL,KE,대한항공,국제,CNX,출발,정기,여객,4698,35,961,9036,127,0,88350
May-24,KAL,KE,대한항공,국제,CSX,도착,정기,여객,4052,0,423,174265,153628,0,62401
May-24,KAL,KE,대한항공,국제,CSX,출발,정기,여객,3667,4,312,6627,5457,0,45674
May-24,KAL,KE,대한항공,국제,CTS,도착,정기,여객,7956,47,842,124974,118009,0,118437
May-24,KAL,KE,대한항공,국제,CTS,출발,정기,여객,8731,58,746,16234,14914,0,99132
May-24,KAL,KE,대한항공,국제,CXR,도착,정기,여객,6700,115,568,454,0,0,115880
May-24,KAL,KE,대한항공,국제,CXR,출발,정기,여객,6335,112,496,0,0,0,88679
May-24,KAL,KE,대한항공,국제,DAC,도착,부정기,여객,260,6,0,0,0,0,7767
May-24,KAL,KE,대한항공,국제,DAC,출발,부정기,여객,267,6,0,0,0,0,14016
May-24,KAL,KE,대한항공,국제,DAD,도착,정기,여객,13611,189,1541,133341,75700,0,244689
May-24,KAL,KE,대한항공,국제,DAD,출발,정기,여객,12969,197,1693,122194,112722,0,192499
May-24,KAL,KE,대한항공,국제,DEL,도착,정기,여객,2256,6,722,111117,16066,0,64478
May-24,KAL,KE,대한항공,국제,DEL,출발,정기,여객,2020,5,71,42379,20335,0,40521
May-24,KAL,KE,대한항공,국제,DEL,출발,부정기,화물,0,0,0,147296,53348,0,0
May-24,KAL,KE,대한항공,국제,DFW,도착,정기,화물,0,0,0,403099,252186,0,0
May-24,KAL,KE,대한항공,국제,DFW,도착,정기,여객,4459,45,3278,80551,65503,0,213324
May-24,KAL,KE,대한항공,국제,DFW,출발,정기,화물,0,0,0,1438899,1220818,0,0
May-24,KAL,KE,대한항공,국제,DFW,출발,정기,여객,3950,62,3602,278155,215215,0,233586
May-24,KAL,KE,대한항공,국제,DLC,도착,정기,여객,4891,23,1043,312788,228751,0,85957
May-24,KAL,KE,대한항공,국제,DLC,출발,정기,여객,5341,32,883,210986,88902,10335,82550
May-24,KAL,KE,대한항공,국제,DPS,도착,정기,여객,10457,63,1738,12147,7216,408,198828
May-24,KAL,KE,대한항공,국제,DPS,출발,정기,여객,10558,73,1326,24825,13566,0,167290
May-24,KAL,KE,대한항공,국제,DXB,도착,정기,여객,5407,10,182,28291,16723,0,92456
May-24,KAL,KE,대한항공,국제,DXB,출발,정기,여객,5339,12,190,145722,11679,11022,87309
May-24,KAL,KE,대한항공,국제,DYG,도착,정기,여객,1668,0,10,185,0,0,20448
May-24,KAL,KE,대한항공,국제,DYG,출발,정기,여객,1647,1,2,0,0,0,15391
May-24,KAL,KE,대한항공,국제,EVN,도착,부정기,여객,258,0,0,0,0,0,4316
May-24,KAL,KE,대한항공,국제,EVN,출발,부정기,여객,268,0,0,0,0,0,4163
May-24,KAL,KE,대한항공,국제,FCO,도착,정기,여객,8065,8,198,419830,201261,0,160110
May-24,KAL,KE,대한항공,국제,FCO,출발,정기,여객,8104,8,230,488210,430425,0,137653
May-24,KAL,KE,대한항공,국제,FRA,도착,정기,화물,0,0,0,1323599,143217,0,0
May-24,KAL,KE,대한항공,국제,FRA,도착,정기,여객,6549,15,196,345312,130859,0,131639
May-24,KAL,KE,대한항공,국제,FRA,출발,정기,화물,0,0,0,1515067,931065,0,0
May-24,KAL,KE,대한항공,국제,FRA,출발,정기,여객,7140,21,222,598596,373948,9685,134675
May-24,KAL,KE,대한항공,국제,FUK,도착,정기,여객,13258,105,1312,128223,85903,9093,173905
May-24,KAL,KE,대한항공,국제,FUK,출발,정기,여객,14570,123,1294,220641,193498,12616,153593
May-24,KAL,KE,대한항공,국제,GDL,도착,정기,화물,0,0,0,670094,446201,0,0
May-24,KAL,KE,대한항공,국제,GDL,출발,정기,화물,0,0,0,196428,171223,1046,0
May-24,KAL,KE,대한항공,국제,GUM,도착,정기,여객,7286,277,387,18118,2149,0,107657
May-24,KAL,KE,대한항공,국제,GUM,출발,정기,여객,7150,271,281,180404,80685,0,93794
May-24,KAL,KE,대한항공,국제,HAN,도착,정기,화물,0,0,0,2191876,1289500,0,0
May-24,KAL,KE,대한항공,국제,HAN,도착,정기,여객,9490,30,1873,673088,483098,0,180527
May-24,KAL,KE,대한항공,국제,HAN,출발,정기,화물,0,0,0,1920949,225618,0,0
May-24,KAL,KE,대한항공,국제,HAN,출발,정기,여객,9382,49,2259,282330,246884,7416,168480
May-24,KAL,KE,대한항공,국제,HAN,출발,부정기,화물,0,0,0,511931,125163,0,0
May-24,KAL,KE,대한항공,국제,HAN,출발,부정기,여객,9,0,0,0,0,0,30
May-24,KAL,KE,대한항공,국제,HGH,도착,정기,여객,1389,4,275,0,0,0,21485
May-24,KAL,KE,대한항공,국제,HGH,출발,정기,여객,1388,2,149,0,0,0,18746
May-24,KAL,KE,대한항공,국제,HKG,도착,정기,화물,0,0,0,2986507,2724611,0,0
May-24,KAL,KE,대한항공,국제,HKG,도착,정기,여객,18595,70,5026,1191674,1140566,10257,340326
May-24,KAL,KE,대한항공,국제,HKG,도착,부정기,화물,0,0,0,2831130,2769265,0,0
May-24,KAL,KE,대한항공,국제,HKG,출발,정기,화물,0,0,0,911875,137880,0,0
May-24,KAL,KE,대한항공,국제,HKG,출발,정기,여객,20032,112,5479,396297,272897,16642,361146
May-24,KAL,KE,대한항공,국제,HKG,출발,부정기,화물,0,0,0,424395,103662,162157,0
May-24,KAL,KE,대한항공,국제,HKT,도착,정기,여객,5110,43,1097,136514,0,0,96874
May-24,KAL,KE,대한항공,국제,HKT,출발,정기,여객,4849,47,594,7174,0,0,71334
May-24,KAL,KE,대한항공,국제,HND,도착,정기,여객,3619,4,667,5145,0,0,49705
May-24,KAL,KE,대한항공,국제,HND,출발,정기,여객,3996,15,448,581,0,0,53708
May-24,KAL,KE,대한항공,국제,HNL,도착,정기,여객,6468,51,1850,69110,36726,0,186159
May-24,KAL,KE,대한항공,국제,HNL,출발,정기,여객,6139,57,1310,390312,307855,1754,139673
May-24,KAL,KE,대한항공,국제,IAD,도착,정기,여객,4688,27,2651,160465,77232,0,207871
May-24,KAL,KE,대한항공,국제,IAD,출발,정기,여객,4934,59,2783,407169,402156,0,224086
May-24,KAL,KE,대한항공,국제,IST,도착,정기,여객,4587,4,205,82689,56585,0,83542
May-24,KAL,KE,대한항공,국제,IST,출발,정기,여객,4866,7,313,164443,103669,2315,82514
May-24,KAL,KE,대한항공,국제,JFK,도착,정기,화물,0,0,0,886795,314531,0,0
May-24,KAL,KE,대한항공,국제,JFK,도착,정기,여객,13631,46,8174,118318,35007,819,581095
May-24,KAL,KE,대한항공,국제,JFK,출발,정기,화물,0,0,0,1387675,1181916,0,0
May-24,KAL,KE,대한항공,국제,JFK,출발,정기,여객,11954,102,9434,536072,347469,103521,553644
May-24,KAL,KE,대한항공,국제,KIJ,도착,정기,여객,1053,6,283,252,0,0,16155
May-24,KAL,KE,대한항공,국제,KIJ,출발,정기,여객,1357,6,87,63,1,0,18085
May-24,KAL,KE,대한항공,국제,KIX,도착,정기,화물,0,0,0,1360881,910277,17173,0
May-24,KAL,KE,대한항공,국제,KIX,도착,정기,여객,14804,89,2222,139999,73399,20196,212042
May-24,KAL,KE,대한항공,국제,KIX,출발,정기,화물,0,0,0,925215,708895,64313,0
May-24,KAL,KE,대한항공,국제,KIX,출발,정기,여객,15378,93,1389,468394,345566,2190,174635
May-24,KAL,KE,대한항공,국제,KKJ,도착,정기,화물,0,0,0,329512,270004,0,0
May-24,KAL,KE,대한항공,국제,KKJ,도착,부정기,화물,0,0,0,66275,62795,0,0
May-24,KAL,KE,대한항공,국제,KKJ,출발,정기,화물,0,0,0,22267,22139,0,0
May-24,KAL,KE,대한항공,국제,KKJ,출발,부정기,화물,0,0,0,52810,52810,0,0
May-24,KAL,KE,대한항공,국제,KMQ,도착,정기,여객,1261,5,340,90,0,0,16205
May-24,KAL,KE,대한항공,국제,KMQ,출발,정기,여객,1504,8,26,0,0,0,16428
May-24,KAL,KE,대한항공,국제,KOJ,도착,정기,여객,1515,2,154,50,0,0,29288
May-24,KAL,KE,대한항공,국제,KOJ,출발,정기,여객,1630,3,22,32,0,0,26917
May-24,KAL,KE,대한항공,국제,KTM,도착,정기,여객,1762,18,1262,15805,7181,0,76271
May-24,KAL,KE,대한항공,국제,KTM,출발,정기,여객,1656,20,812,89835,87122,0,79456
May-24,KAL,KE,대한항공,국제,KUL,도착,정기,화물,0,0,0,82162,60841,0,0
May-24,KAL,KE,대한항공,국제,KUL,도착,정기,여객,5791,24,560,333520,236388,0,90843
May-24,KAL,KE,대한항공,국제,KUL,출발,정기,화물,0,0,0,377780,203714,0,0
May-24,KAL,KE,대한항공,국제,KUL,출발,정기,여객,5546,22,428,321326,167344,9320,96546
May-24,KAL,KE,대한항공,국제,LAS,도착,정기,여객,2501,15,3351,64,64,0,165411
May-24,KAL,KE,대한항공,국제,LAS,출발,정기,여객,2694,26,3481,340181,328238,7777,161998
May-24,KAL,KE,대한항공,국제,LAX,도착,정기,화물,0,0,0,1818589,581879,0,0
May-24,KAL,KE,대한항공,국제,LAX,도착,정기,여객,15293,89,8137,368665,124641,258,608416
May-24,KAL,KE,대한항공,국제,LAX,도착,부정기,화물,0,0,0,270683,38891,0,0
May-24,KAL,KE,대한항공,국제,LAX,출발,정기,화물,0,0,0,5547901,4013817,10257,0
May-24,KAL,KE,대한항공,국제,LAX,출발,정기,여객,13613,127,7180,478652,386715,39988,536037
May-24,KAL,KE,대한항공,국제,LAX,출발,부정기,화물,0,0,0,829333,321323,976,0
May-24,KAL,KE,대한항공,국제,LHR,도착,정기,화물,0,0,0,206261,59874,0,0
May-24,KAL,KE,대한항공,국제,LHR,도착,정기,여객,6827,15,232,200238,37840,18238,138056
May-24,KAL,KE,대한항공,국제,LHR,출발,정기,화물,0,0,0,614647,425054,238,0
May-24,KAL,KE,대한항공,국제,LHR,출발,정기,여객,7273,27,196,443246,348503,23013,143445
May-24,KAL,KE,대한항공,국제,LIM,도착,정기,화물,0,0,0,98214,76550,0,0
May-24,KAL,KE,대한항공,국제,MAD,도착,정기,여객,3371,2,48,134518,17792,0,64191
May-24,KAL,KE,대한항공,국제,MAD,도착,부정기,화물,0,0,0,888443,603344,0,0
May-24,KAL,KE,대한항공,국제,MAD,출발,정기,여객,3024,3,26,77016,68526,2293,50842
May-24,KAL,KE,대한항공,국제,MAD,출발,부정기,화물,0,0,0,716917,712523,0,0
May-24,KAL,KE,대한항공,국제,MIA,출발,정기,화물,0,0,0,865778,824711,0,0
May-24,KAL,KE,대한항공,국제,MNL,도착,정기,여객,6167,30,15402,431007,179236,0,563919
May-24,KAL,KE,대한항공,국제,MNL,출발,정기,화물,0,0,0,131689,123571,0,0
May-24,KAL,KE,대한항공,국제,MNL,출발,정기,여객,6226,115,13328,514764,322589,5061,593509
May-24,KAL,KE,대한항공,국제,MXP,도착,정기,화물,0,0,0,381161,43598,0,0
May-24,KAL,KE,대한항공,국제,MXP,도착,정기,여객,4176,6,61,174555,33184,0,83612
May-24,KAL,KE,대한항공,국제,MXP,도착,부정기,화물,0,0,0,639317,151070,0,0
May-24,KAL,KE,대한항공,국제,MXP,출발,정기,화물,0,0,0,158595,138566,0,0
May-24,KAL,KE,대한항공,국제,MXP,출발,정기,여객,4469,13,143,218592,190612,2185,79662
May-24,KAL,KE,대한항공,국제,NGO,도착,정기,여객,8673,37,1808,233220,111278,10223,108792
May-24,KAL,KE,대한항공,국제,NGO,출발,정기,여객,10129,42,981,198119,134739,14691,132763
May-24,KAL,KE,대한항공,국제,NKG,도착,정기,여객,1977,5,644,0,0,0,38085
May-24,KAL,KE,대한항공,국제,NKG,출발,정기,여객,1887,11,380,2996,730,0,30016
May-24,KAL,KE,대한항공,국제,NRT,도착,정기,화물,0,0,0,1987358,1176818,11376,0
May-24,KAL,KE,대한항공,국제,NRT,도착,정기,여객,16687,87,1827,249346,124604,11825,241056
May-24,KAL,KE,대한항공,국제,NRT,도착,부정기,화물,0,0,0,369440,273690,648,0
May-24,KAL,KE,대한항공,국제,NRT,출발,정기,화물,0,0,0,1376696,928797,90052,0
May-24,KAL,KE,대한항공,국제,NRT,출발,정기,여객,18625,109,1755,275279,158532,42417,238528
May-24,KAL,KE,대한항공,국제,NRT,출발,부정기,화물,0,0,0,235172,188115,316,0
May-24,KAL,KE,대한항공,국제,OKA,도착,정기,여객,3399,124,278,173,0,0,47485
May-24,KAL,KE,대한항공,국제,OKA,출발,정기,여객,3560,132,234,206,0,0,40740
May-24,KAL,KE,대한항공,국제,OKJ,도착,정기,여객,1139,5,351,55,0,0,19355
May-24,KAL,KE,대한항공,국제,OKJ,출발,정기,여객,1439,7,78,0,0,0,20945
May-24,KAL,KE,대한항공,국제,ORD,도착,정기,화물,0,0,0,536926,214836,0,0
May-24,KAL,KE,대한항공,국제,ORD,도착,정기,여객,4966,43,2814,177314,104707,0,222178
May-24,KAL,KE,대한항공,국제,ORD,도착,부정기,화물,0,0,0,14410,7724,0,0
May-24,KAL,KE,대한항공,국제,ORD,출발,정기,화물,0,0,0,4422876,3487558,914,0
May-24,KAL,KE,대한항공,국제,ORD,출발,정기,여객,4523,62,3548,662921,402181,25370,216810
May-24,KAL,KE,대한항공,국제,ORD,출발,부정기,화물,0,0,0,95658,58572,0,0
May-24,KAL,KE,대한항공,국제,OSL,도착,정기,화물,0,0,0,992751,100495,0,0
May-24,KAL,KE,대한항공,국제,OSL,출발,정기,화물,0,0,0,167955,164288,0,0
May-24,KAL,KE,대한항공,국제,PEK,도착,정기,여객,3131,4,3430,57209,33024,14793,111210
May-24,KAL,KE,대한항공,국제,PEK,출발,정기,여객,3577,32,4726,38872,12579,4468,153700
May-24,KAL,KE,대한항공,국제,PEN,도착,정기,화물,0,0,0,794327,631085,0,0
May-24,KAL,KE,대한항공,국제,PEN,출발,정기,화물,0,0,0,514552,471444,0,0
May-24,KAL,KE,대한항공,국제,PNH,도착,정기,여객,3627,14,3430,297036,181288,6946,179234
May-24,KAL,KE,대한항공,국제,PNH,출발,정기,여객,3300,42,2539,144875,114880,266,139548
May-24,KAL,KE,대한항공,국제,PQC,도착,정기,여객,6365,125,186,1093,0,0,91330
May-24,KAL,KE,대한항공,국제,PQC,출발,정기,여객,6268,120,69,0,0,0,70411
May-24,KAL,KE,대한항공,국제,PRG,도착,정기,여객,3901,7,67,99447,45304,0,72427
May-24,KAL,KE,대한항공,국제,PRG,출발,정기,여객,4419,11,180,201740,130191,0,76683
May-24,KAL,KE,대한항공,국제,PVG,도착,정기,화물,0,0,0,3414673,3023340,0,0
May-24,KAL,KE,대한항공,국제,PVG,도착,정기,여객,9856,37,5449,757332,683025,0,226416
May-24,KAL,KE,대한항공,국제,PVG,도착,부정기,화물,0,0,0,252431,241799,0,0
May-24,KAL,KE,대한항공,국제,PVG,출발,정기,화물,0,0,0,2667180,1397661,4814,0
May-24,KAL,KE,대한항공,국제,PVG,출발,정기,여객,10279,52,6845,457351,362158,0,265111
May-24,KAL,KE,대한항공,국제,PVG,출발,부정기,화물,0,0,0,175144,156079,0,0
May-24,KAL,KE,대한항공,국제,RGN,도착,정기,여객,604,4,238,57305,34068,0,23006
May-24,KAL,KE,대한항공,국제,RGN,출발,정기,여객,677,3,130,34075,21757,0,23107
May-24,KAL,KE,대한항공,국제,RMQ,도착,부정기,여객,1194,11,28,130,0,0,13895
May-24,KAL,KE,대한항공,국제,RMQ,출발,부정기,여객,1169,12,4,0,0,0,17428
May-24,KAL,KE,대한항공,국제,SCL,도착,정기,화물,0,0,0,308070,269411,0,0
May-24,KAL,KE,대한항공,국제,SEA,도착,정기,화물,0,0,0,931549,390644,0,0
May-24,KAL,KE,대한항공,국제,SEA,도착,정기,여객,4228,26,3572,95481,87217,0,199986
May-24,KAL,KE,대한항공,국제,SEA,출발,정기,화물,0,0,0,23391,22325,0,0
May-24,KAL,KE,대한항공,국제,SEA,출발,정기,여객,4312,54,3364,355201,347184,0,207141
May-24,KAL,KE,대한항공,국제,SFO,도착,정기,화물,0,0,0,1069404,371553,0,0
May-24,KAL,KE,대한항공,국제,SFO,도착,정기,여객,6307,47,5129,480339,254290,0,290934
May-24,KAL,KE,대한항공,국제,SFO,도착,부정기,화물,0,0,0,19890,6155,0,0
May-24,KAL,KE,대한항공,국제,SFO,출발,정기,여객,6059,78,4096,607233,503923,7915,242183
May-24,KAL,KE,대한항공,국제,SGN,도착,정기,화물,0,0,0,660597,581051,0,0
May-24,KAL,KE,대한항공,국제,SGN,도착,정기,여객,8269,37,8815,424181,232122,0,458612
May-24,KAL,KE,대한항공,국제,SGN,출발,정기,화물,0,0,0,245764,197145,0,0
May-24,KAL,KE,대한항공,국제,SGN,출발,정기,여객,8070,91,9222,297773,158833,7946,457426
May-24,KAL,KE,대한항공,국제,SHE,도착,정기,여객,7333,77,2747,102620,85062,7626,186123
May-24,KAL,KE,대한항공,국제,SHE,출발,정기,여객,7722,105,2255,17340,9573,3113,165401
May-24,KAL,KE,대한항공,국제,SHM,도착,부정기,여객,651,3,0,136,0,0,7388
May-24,KAL,KE,대한항공,국제,SHM,출발,부정기,여객,653,3,0,0,0,0,4878
May-24,KAL,KE,대한항공,국제,SIN,도착,정기,화물,0,0,0,1043644,788686,0,0
May-24,KAL,KE,대한항공,국제,SIN,도착,정기,여객,22519,131,2797,542323,230658,0,345870
May-24,KAL,KE,대한항공,국제,SIN,출발,정기,화물,0,0,0,601280,441394,0,0
May-24,KAL,KE,대한항공,국제,SIN,출발,정기,여객,21131,141,2796,1122588,546918,16174,374075
May-24,KAL,KE,대한항공,국제,SYD,도착,정기,여객,6774,43,619,118988,16853,28,134541
May-24,KAL,KE,대한항공,국제,SYD,출발,정기,여객,6918,63,428,365483,232940,15905,130168
May-24,KAL,KE,대한항공,국제,SZX,도착,정기,여객,4509,17,437,377572,362720,0,57517
May-24,KAL,KE,대한항공,국제,SZX,출발,정기,여객,4703,20,307,190510,22394,0,50526
May-24,KAL,KE,대한항공,국제,TAO,도착,정기,여객,6961,22,2213,110976,97020,8522,133867
May-24,KAL,KE,대한항공,국제,TAO,출발,정기,여객,7957,29,1864,45383,25498,1997,126725
May-24,KAL,KE,대한항공,국제,TBS,출발,부정기,여객,259,0,0,0,0,0,4091
May-24,KAL,KE,대한항공,국제,TOY,도착,부정기,여객,843,1,0,0,0,0,10113
May-24,KAL,KE,대한항공,국제,TOY,출발,부정기,여객,957,1,0,0,0,0,9322
May-24,KAL,KE,대한항공,국제,TPE,도착,정기,여객,11374,57,1235,239080,134340,0,161335
May-24,KAL,KE,대한항공,국제,TPE,출발,정기,여객,12362,61,1011,448882,96924,10610,174151
May-24,KAL,KE,대한항공,국제,TSA,도착,부정기,여객,7,0,0,0,0,0,0
May-24,KAL,KE,대한항공,국제,TSN,도착,정기,화물,0,0,0,1401522,1330282,9236,0
May-24,KAL,KE,대한항공,국제,TSN,도착,정기,여객,2501,4,1274,34856,30691,3188,67395
May-24,KAL,KE,대한항공,국제,TSN,출발,정기,화물,0,0,0,850771,519701,0,0
May-24,KAL,KE,대한항공,국제,TSN,출발,정기,여객,2679,14,879,28395,15407,0,53755
May-24,KAL,KE,대한항공,국제,UBN,도착,정기,여객,3791,7,2054,35747,9259,0,102246
May-24,KAL,KE,대한항공,국제,UBN,출발,정기,여객,4206,31,1716,237650,141072,5221,121443
May-24,KAL,KE,대한항공,국제,VCP,도착,정기,화물,0,0,0,36429,2235,0,0
May-24,KAL,KE,대한항공,국제,VCP,출발,정기,화물,0,0,0,212512,153139,0,0
May-24,KAL,KE,대한항공,국제,VIE,도착,정기,여객,4091,10,56,222036,12910,0,76473
May-24,KAL,KE,대한항공,국제,VIE,도착,부정기,화물,0,0,0,432,432,0,0
May-24,KAL,KE,대한항공,국제,VIE,출발,정기,화물,0,0,0,1226819,570310,693,0
May-24,KAL,KE,대한항공,국제,VIE,출발,정기,여객,4760,9,135,386328,32526,4449,84873
May-24,KAL,KE,대한항공,국제,VIE,출발,부정기,화물,0,0,0,194264,99814,624,0
May-24,KAL,KE,대한항공,국제,WUH,도착,정기,여객,3388,6,636,462118,452782,437,54845
May-24,KAL,KE,대한항공,국제,WUH,출발,정기,여객,3008,14,389,122808,73518,0,42380
May-24,KAL,KE,대한항공,국제,XIY,도착,정기,여객,3591,7,931,31715,27573,256,68745
May-24,KAL,KE,대한항공,국제,XIY,출발,정기,화물,0,0,0,220662,90292,0,0
May-24,KAL,KE,대한항공,국제,XIY,출발,정기,여객,4174,16,661,16370,13414,0,65155
May-24,KAL,KE,대한항공,국제,XIY,출발,부정기,화물,0,0,0,8985,5928,0,0
May-24,KAL,KE,대한항공,국제,XMN,도착,정기,여객,1128,1,175,12673,10714,0,18559
May-24,KAL,KE,대한항공,국제,XMN,출발,정기,여객,1223,4,129,1112,52,0,16450
May-24,KAL,KE,대한항공,국제,YHZ,도착,정기,화물,0,0,0,605730,401980,0,0
May-24,KAL,KE,대한항공,국제,YNJ,도착,정기,여객,2813,11,255,0,0,0,49283
May-24,KAL,KE,대한항공,국제,YNJ,출발,정기,여객,2754,16,195,0,0,0,38081
May-24,KAL,KE,대한항공,국제,YVR,도착,정기,화물,0,0,0,79314,2866,0,0
May-24,KAL,KE,대한항공,국제,YVR,도착,정기,여객,4315,29,3744,172282,154684,0,210585
May-24,KAL,KE,대한항공,국제,YVR,도착,부정기,여객,96,2,672,10255,10255,0,23054
May-24,KAL,KE,대한항공,국제,YVR,출발,정기,여객,4337,98,3972,276490,237589,21458,271043
May-24,KAL,KE,대한항공,국제,YVR,출발,부정기,여객,331,3,719,36166,31702,2602,35680
May-24,KAL,KE,대한항공,국제,YYZ,도착,정기,화물,0,0,0,500534,173842,0,0
May-24,KAL,KE,대한항공,국제,YYZ,도착,정기,여객,3688,39,3617,35733,18047,0,192809
May-24,KAL,KE,대한항공,국제,YYZ,출발,정기,화물,0,0,0,571047,561479,1941,0
May-24,KAL,KE,대한항공,국제,YYZ,출발,정기,여객,3599,98,4414,261733,213623,29546,273568
May-24,KAL,KE,대한항공,국제,ZRH,도착,정기,화물,0,0,0,249318,12058,0,0
