년도,월,항공사(ICAO),항공사(IATA),항공사명,국제_국내,노선,국가,공항,도착_출발,정기_부정기,여객_화물,운항(편),유임승객(명),무임승객(명),환승객(명),직화물(kg),환적화물(kg),우편물(kg),수하물(kg)
2025,01,AIH,KJ,에어인천,국제,동남아,베트남,HAN,출발,정기,화물,17,0,0,0,292737,0,0,0
2025,01,AIH,KJ,에어인천,국제,동남아,베트남,HAN,출발,부정기,화물,6,0,0,0,83911,0,0,0
2025,01,AJX,NQ,에어재팬,국제,일본,일본,NRT,도착,정기,여객,30,6635,17,0,141162,0,0,60220
2025,01,AJX,NQ,에어재팬,국제,일본,일본,NRT,출발,정기,여객,30,8302,31,5,77380,0,0,82464
2025,01,ALK,UL,스리랑칸 에어라인즈,국제,기타,스리랑카,CMB,도착,정기,여객,10,2227,9,20,43245,0,0,54519
2025,01,ALK,UL,스리랑칸 에어라인즈,국제,기타,스리랑카,CMB,출발,정기,여객,10,2747,12,8,113425,0,9850,75406
2025,01,AMU,NX,마카오항공,국제,동북아,마카오,MFM,도착,정기,여객,62,7993,32,7,42240,0,532,96111
2025,01,AMU,NX,마카오항공,국제,동북아,마카오,MFM,도착,부정기,여객,2,284,0,1,1727,0,0,4511
2025,01,AMU,NX,마카오항공,국제,동북아,마카오,MFM,출발,정기,여객,62,8163,29,12,1048,0,1691,89270
2025,01,AMU,NX,마카오항공,국제,동북아,마카오,MFM,출발,부정기,여객,2,274,0,0,0,0,0,3739
2025,01,AMX,AM,아에로멕시코,국제,미주,멕시코,MEX,도착,정기,여객,30,2251,7,242,17587,0,0,49272
2025,01,AMX,AM,아에로멕시코,국제,미주,멕시코,MEX,출발,정기,여객,30,5177,25,631,240755,0,0,151776
2025,01,AMX,AM,아에로멕시코,국제,미주,멕시코,MTY,도착,정기,여객,0,1780,5,100,0,0,0,41308
2025,01,ANA,NH,전일본항공,국제,일본,일본,NRT,도착,정기,화물,24,0,0,0,488663,0,31696,0
2025,01,ANA,NH,전일본항공,국제,일본,일본,NRT,출발,정기,화물,24,0,0,0,703809,0,17931,0
2025,01,ANZ,NZ,AIR NEW ZEALAND,국제,대양주,뉴질랜드,AKL,도착,정기,여객,12,2509,16,299,2744,0,0,53557
2025,01,ANZ,NZ,AIR NEW ZEALAND,국제,대양주,뉴질랜드,AKL,출발,정기,여객,12,3133,18,402,112450,0,0,74991
2025,01,APG,Z2,필리핀에어아시아,국제,동남아,필리핀,MNL,도착,정기,여객,44,6038,35,0,7008,0,0,59137
2025,01,APG,Z2,필리핀에어아시아,국제,동남아,필리핀,MNL,출발,정기,여객,44,7165,43,6,9309,0,0,106434
2025,01,APJ,MM,피치 항공,국제,일본,일본,HND,도착,정기,여객,31,4785,3,0,0,0,0,41339
2025,01,APJ,MM,피치 항공,국제,일본,일본,HND,출발,정기,여객,32,5220,9,0,0,0,0,53757
2025,01,APJ,MM,피치 항공,국제,일본,일본,KIX,도착,정기,여객,124,19552,36,0,0,0,0,196300
2025,01,APJ,MM,피치 항공,국제,일본,일본,KIX,출발,정기,여객,124,20835,42,0,6811,0,0,198556
2025,01,APZ,YP,에어 프레미아,국제,일본,일본,NRT,도착,정기,여객,23,6780,15,19,140122,0,0,84685
2025,01,APZ,YP,에어 프레미아,국제,일본,일본,NRT,출발,정기,여객,23,7136,18,2,180746,15332,0,75226
2025,01,APZ,YP,에어 프레미아,국제,동북아,홍콩,HKG,도착,정기,여객,5,1553,6,1,28401,0,0,17324
2025,01,APZ,YP,에어 프레미아,국제,동북아,홍콩,HKG,출발,정기,여객,5,1520,2,3,22589,0,0,14731
2025,01,APZ,YP,에어 프레미아,국제,동남아,베트남,DAD,도착,정기,여객,5,1529,7,0,28958,0,0,18797
2025,01,APZ,YP,에어 프레미아,국제,동남아,베트남,DAD,출발,정기,여객,5,1674,15,0,379,0,0,16832
2025,01,APZ,YP,에어 프레미아,국제,동남아,태국,BKK,도착,정기,여객,20,5201,18,39,111458,0,0,76707
2025,01,APZ,YP,에어 프레미아,국제,동남아,태국,BKK,도착,부정기,여객,1,274,0,0,7338,0,0,4319
2025,01,APZ,YP,에어 프레미아,국제,동남아,태국,BKK,출발,정기,여객,21,6469,24,30,169506,47588,748,98113
2025,01,APZ,YP,에어 프레미아,국제,미주,미국,EWR,도착,정기,여객,28,5781,25,32,34772,0,0,131637
2025,01,APZ,YP,에어 프레미아,국제,미주,미국,EWR,출발,정기,여객,27,7016,23,397,123842,33525,0,188754
2025,01,APZ,YP,에어 프레미아,국제,미주,미국,LAX,도착,정기,여객,30,6186,21,4,170273,0,784,138479
2025,01,APZ,YP,에어 프레미아,국제,미주,미국,LAX,도착,부정기,여객,1,187,0,0,3275,0,0,4383
2025,01,APZ,YP,에어 프레미아,국제,미주,미국,LAX,출발,정기,여객,31,8587,17,55,328382,31987,14666,204926
2025,01,APZ,YP,에어 프레미아,국제,미주,미국,SFO,도착,정기,여객,16,2682,12,3,55097,0,0,58125
2025,01,APZ,YP,에어 프레미아,국제,미주,미국,SFO,도착,부정기,여객,1,218,0,0,4315,0,0,4657
2025,01,APZ,YP,에어 프레미아,국제,미주,미국,SFO,출발,정기,여객,16,4358,21,117,164551,16392,0,100420
2025,01,APZ,YP,에어 프레미아,국제,미주,미국,SFO,출발,부정기,여객,1,255,0,9,7942,0,0,6554
2025,01,APZ,YP,에어 프레미아,국제,기타,방글라데시,DAC,도착,부정기,여객,3,643,23,1,5261,0,0,29302
2025,01,APZ,YP,에어 프레미아,국제,기타,방글라데시,DAC,출발,부정기,여객,3,878,19,0,13638,0,0,48625
2025,01,ASV,RS,에어서울,국제,일본,일본,FUK,도착,정기,여객,62,11984,41,6,0,0,0,120363
2025,01,ASV,RS,에어서울,국제,일본,일본,FUK,출발,정기,여객,62,12248,45,5,0,0,0,93399
2025,01,ASV,RS,에어서울,국제,일본,일본,KIX,도착,정기,여객,94,17391,30,5,0,0,0,173627
2025,01,ASV,RS,에어서울,국제,일본,일본,KIX,출발,정기,여객,93,18056,30,16,0,0,0,154712
2025,01,ASV,RS,에어서울,국제,일본,일본,NRT,도착,정기,여객,96,17453,28,12,33734,0,0,174325
2025,01,ASV,RS,에어서울,국제,일본,일본,NRT,출발,정기,여객,97,19100,32,35,7796,0,8446,179725
2025,01,ASV,RS,에어서울,국제,일본,일본,TAK,도착,정기,여객,31,5186,23,1,0,0,0,49061
2025,01,ASV,RS,에어서울,국제,일본,일본,TAK,출발,정기,여객,31,5917,14,0,0,0,0,45270
2025,01,ASV,RS,에어서울,국제,일본,일본,YGJ,도착,정기,여객,14,2224,9,2,0,0,0,18921
2025,01,ASV,RS,에어서울,국제,일본,일본,YGJ,도착,부정기,여객,2,372,1,0,0,0,0,3546
2025,01,ASV,RS,에어서울,국제,일본,일본,YGJ,출발,정기,여객,14,2434,7,0,0,0,0,16892
2025,01,ASV,RS,에어서울,국제,일본,일본,YGJ,출발,부정기,여객,2,375,2,0,0,0,0,2877
2025,01,ASV,RS,에어서울,국제,중국,중국,DYG,도착,정기,여객,8,1612,0,0,0,0,0,18255
2025,01,ASV,RS,에어서울,국제,중국,중국,DYG,출발,정기,여객,8,1617,0,0,0,0,0,14956
2025,01,ASV,RS,에어서울,국제,동남아,베트남,CXR,도착,정기,여객,31,6042,42,6,0,0,0,71375
2025,01,ASV,RS,에어서울,국제,동남아,베트남,CXR,출발,정기,여객,31,6114,47,4,0,0,0,57186
2025,01,ASV,RS,에어서울,국제,동남아,베트남,DAD,도착,정기,여객,40,7312,16,5,39193,0,8746,79904
2025,01,ASV,RS,에어서울,국제,동남아,베트남,DAD,출발,정기,여객,40,7938,24,6,0,0,0,68467
2025,01,ASV,RS,에어서울,국제,동남아,필리핀,TAG,도착,정기,여객,31,5735,15,2,0,0,0,60962
2025,01,ASV,RS,에어서울,국제,동남아,필리핀,TAG,출발,정기,여객,31,5872,11,15,0,0,0,57665
2025,01,AXM,AK,에어아시아버하드,국제,동남아,말레이시아,BKI,도착,정기,여객,31,4610,16,1,0,0,0,34409
2025,01,AXM,AK,에어아시아버하드,국제,동남아,말레이시아,BKI,출발,정기,여객,31,4566,23,10,0,0,0,37426
2025,01,AZG,7L,실크웨이웨스트항공,국제,유럽,아제르바이잔,GYD,도착,정기,화물,7,0,0,0,354859,0,0,0
2025,01,AZG,7L,실크웨이웨스트항공,국제,유럽,아제르바이잔,GYD,출발,정기,화물,7,0,0,0,694853,0,0,0
2025,01,BAV,QH,뱀부항공,국제,동남아,베트남,CXR,도착,부정기,여객,1,187,1,0,0,0,0,2348
2025,01,BAV,QH,뱀부항공,국제,동남아,베트남,CXR,출발,부정기,여객,1,0,0,0,0,0,0,0
2025,01,BOX,3S,에어로로직,국제,일본,일본,KIX,출발,정기,화물,0,0,0,0,35956,0,0,0
2025,01,BOX,3S,에어로로직,국제,동북아,홍콩,HKG,출발,정기,화물,0,0,0,0,154142,0,0,0
2025,01,BOX,3S,에어로로직,국제,유럽,독일,FRA,도착,정기,화물,6,0,0,0,62730,0,0,0
2025,01,BOX,3S,에어로로직,국제,유럽,독일,FRA,출발,정기,화물,6,0,0,0,0,0,0,0
2025,01,BOX,3S,에어로로직,국제,유럽,독일,LEJ,도착,정기,화물,29,0,0,0,1963653,0,0,0
2025,01,BOX,3S,에어로로직,국제,유럽,독일,LEJ,출발,정기,화물,29,0,0,0,83341,0,0,0
2025,01,BOX,3S,에어로로직,국제,유럽,우즈베키스탄,TAS,도착,정기,화물,0,0,0,0,14918,0,0,0
2025,01,CAL,CI,중화항공,국제,동북아,대만,KHH,도착,정기,여객,31,4456,22,94,10519,0,0,60601
2025,01,CAL,CI,중화항공,국제,동북아,대만,KHH,출발,정기,여객,31,4519,32,24,13962,0,226,78780
2025,01,CAL,CI,중화항공,국제,동북아,대만,TPE,도착,정기,여객,62,16599,78,283,425039,0,15644,222646
2025,01,CAL,CI,중화항공,국제,동북아,대만,TPE,도착,부정기,여객,4,639,1,20,0,0,1047,8371
2025,01,CAL,CI,중화항공,국제,동북아,대만,TPE,출발,정기,여객,62,16595,65,198,514608,0,14129,295185
2025,01,CAL,CI,중화항공,국제,동북아,대만,TPE,출발,부정기,여객,4,627,2,0,0,0,0,8690
2025,01,CCA,CA,중국국제항공,국제,중국,중국,CKG,도착,정기,여객,23,2423,9,182,11723,0,0,34215
2025,01,CCA,CA,중국국제항공,국제,중국,중국,CKG,출발,정기,여객,23,2434,13,36,7339,0,0,34264
2025,01,CCA,CA,중국국제항공,국제,중국,중국,HGH,도착,정기,여객,30,4296,11,127,11627,0,0,53853
2025,01,CCA,CA,중국국제항공,국제,중국,중국,HGH,출발,정기,여객,30,3975,11,50,9026,0,0,55105
2025,01,CCA,CA,중국국제항공,국제,중국,중국,PEK,도착,정기,여객,106,13736,30,1271,17766,0,4456,206576
2025,01,CCA,CA,중국국제항공,국제,중국,중국,PEK,출발,정기,여객,106,14358,29,451,32890,0,3411,229833
2025,01,CCA,CA,중국국제항공,국제,중국,중국,TFU,도착,정기,여객,25,3025,4,194,11780,0,152,41560
2025,01,CCA,CA,중국국제항공,국제,중국,중국,TFU,출발,정기,여객,25,3195,10,58,3757,0,0,48799
2025,01,CCA,CA,중국국제항공,국제,중국,중국,TSN,도착,정기,여객,26,2321,9,383,5901,0,0,33005
2025,01,CCA,CA,중국국제항공,국제,중국,중국,TSN,출발,정기,여객,26,2879,11,40,4079,0,0,40114
2025,01,CCA,CA,중국국제항공,국제,중국,중국,WNZ,도착,정기,여객,11,871,0,0,0,0,0,9752
2025,01,CCA,CA,중국국제항공,국제,중국,중국,WNZ,출발,정기,여객,11,812,3,8,110,0,0,12177
2025,01,CCA,CA,중국국제항공,국제,중국,중국,YNJ,도착,정기,여객,31,4157,12,240,0,0,0,66563
2025,01,CCA,CA,중국국제항공,국제,중국,중국,YNJ,도착,부정기,여객,3,335,1,42,0,0,0,5947
2025,01,CCA,CA,중국국제항공,국제,중국,중국,YNJ,출발,정기,여객,31,4823,19,44,0,0,0,65798
2025,01,CCA,CA,중국국제항공,국제,중국,중국,YNJ,출발,부정기,여객,3,522,0,3,0,0,0,8142
2025,01,CDG,SC,산동항공,국제,중국,중국,TAO,도착,정기,여객,171,20266,19,696,167396,0,22515,281097
2025,01,CDG,SC,산동항공,국제,중국,중국,TAO,출발,정기,여객,171,23366,35,779,6303,0,0,308229
2025,01,CDG,SC,산동항공,국제,중국,중국,TNA,도착,정기,여객,59,7385,19,477,80723,0,0,92927
2025,01,CDG,SC,산동항공,국제,중국,중국,TNA,출발,정기,여객,59,7513,20,278,12061,0,0,111607
2025,01,CDG,SC,산동항공,국제,중국,중국,YNT,도착,정기,여객,29,2920,3,46,31945,0,0,39154
2025,01,CDG,SC,산동항공,국제,중국,중국,YNT,출발,정기,여객,29,2911,4,158,128,0,0,40561
2025,01,CEB,5J,세부퍼시픽항공,국제,동남아,필리핀,CEB,도착,정기,여객,31,6139,20,0,3398,0,0,59708
2025,01,CEB,5J,세부퍼시픽항공,국제,동남아,필리핀,CEB,출발,정기,여객,31,6350,24,5,3477,0,0,72345
2025,01,CEB,5J,세부퍼시픽항공,국제,동남아,필리핀,MNL,도착,정기,여객,62,16557,79,0,62910,0,0,210410
2025,01,CEB,5J,세부퍼시픽항공,국제,동남아,필리핀,MNL,출발,정기,여객,62,18002,93,15,217226,0,0,290482
2025,01,CES,MU,중국동방항공,국제,중국,중국,HGH,도착,정기,여객,31,4166,9,81,16965,0,0,49732
2025,01,CES,MU,중국동방항공,국제,중국,중국,HGH,출발,정기,여객,31,3980,2,13,7373,0,0,60340
2025,01,CES,MU,중국동방항공,국제,중국,중국,HRB,도착,정기,여객,30,2865,3,0,4144,0,0,38452
2025,01,CES,MU,중국동방항공,국제,중국,중국,HRB,출발,정기,여객,30,3704,5,37,0,0,0,51301
2025,01,CES,MU,중국동방항공,국제,중국,중국,KMG,도착,정기,여객,17,1700,3,0,9453,0,0,22913
2025,01,CES,MU,중국동방항공,국제,중국,중국,KMG,출발,정기,여객,17,1843,1,25,66,0,0,34783
2025,01,CES,MU,중국동방항공,국제,중국,중국,NKG,도착,정기,여객,57,6002,5,326,47788,0,0,78574
2025,01,CES,MU,중국동방항공,국제,중국,중국,NKG,출발,정기,여객,57,6564,15,185,4071,0,0,98143
2025,01,CES,MU,중국동방항공,국제,중국,중국,PKX,도착,정기,여객,31,4384,12,165,29921,0,0,84891
2025,01,CES,MU,중국동방항공,국제,중국,중국,PKX,출발,정기,여객,31,4790,5,27,4150,0,0,92313
2025,01,CES,MU,중국동방항공,국제,중국,중국,PVG,도착,정기,여객,114,21184,41,573,568043,0,0,349014
2025,01,CES,MU,중국동방항공,국제,중국,중국,PVG,출발,정기,여객,114,21568,38,128,330331,0,4816,360466
2025,01,CES,MU,중국동방항공,국제,중국,중국,TAO,도착,정기,여객,121,14977,49,459,175291,0,0,195269
2025,01,CES,MU,중국동방항공,국제,중국,중국,TAO,출발,정기,여객,121,16898,42,210,2391,0,0,218142
2025,01,CES,MU,중국동방항공,국제,중국,중국,WEH,도착,정기,여객,31,3715,19,220,33119,0,0,62199
2025,01,CES,MU,중국동방항공,국제,중국,중국,WEH,출발,정기,여객,31,4222,16,136,20127,0,0,59914
2025,01,CES,MU,중국동방항공,국제,중국,중국,WUX,도착,정기,여객,30,3968,12,27,15955,0,0,49175
2025,01,CES,MU,중국동방항공,국제,중국,중국,WUX,출발,정기,여객,30,3998,11,22,0,0,0,51644
2025,01,CES,MU,중국동방항공,국제,중국,중국,XIY,도착,정기,여객,28,880,0,18,11941,0,0,9913
2025,01,CES,MU,중국동방항공,국제,중국,중국,XIY,출발,정기,여객,28,1144,2,7,7403,0,0,16702
2025,01,CES,MU,중국동방항공,국제,중국,중국,YNT,도착,정기,여객,86,7343,18,561,140561,0,0,110388
2025,01,CES,MU,중국동방항공,국제,중국,중국,YNT,출발,정기,여객,86,10191,23,229,63128,0,0,140543
2025,01,CHH,HU,중국해남항공,국제,중국,중국,HAK,도착,정기,여객,18,2352,7,0,3188,0,0,48775
2025,01,CHH,HU,중국해남항공,국제,중국,중국,HAK,출발,정기,여객,18,2334,8,18,0,0,0,47129
2025,01,CKK,CK,중국화물항공,국제,중국,중국,PVG,도착,정기,화물,13,0,0,0,1029375,63599,0,0
2025,01,CKK,CK,중국화물항공,국제,중국,중국,PVG,출발,정기,화물,13,0,0,0,448736,0,0,0
2025,01,CKS,K4,칼리타항공,국제,일본,일본,NGO,출발,정기,화물,0,0,0,0,733036,0,0,0
2025,01,CKS,K4,칼리타항공,국제,일본,일본,NRT,도착,정기,화물,0,0,0,0,153645,0,0,0
2025,01,CKS,K4,칼리타항공,국제,중국,중국,CGO,출발,부정기,화물,1,0,0,0,0,0,0,0
2025,01,CKS,K4,칼리타항공,국제,동북아,홍콩,HKG,도착,부정기,화물,1,0,0,0,0,0,0,0
2025,01,CKS,K4,칼리타항공,국제,동북아,홍콩,HKG,출발,정기,화물,0,0,0,0,229613,0,0,0
2025,01,CKS,K4,칼리타항공,국제,동북아,홍콩,HKG,출발,부정기,화물,7,0,0,0,103701,0,0,0
2025,01,CKS,K4,칼리타항공,국제,미주,미국,ANC,도착,정기,화물,7,0,0,0,91723,0,0,0
2025,01,CKS,K4,칼리타항공,국제,미주,미국,ANC,도착,부정기,화물,2,0,0,0,59305,0,0,0
2025,01,CKS,K4,칼리타항공,국제,미주,미국,ANC,출발,정기,화물,6,0,0,0,0,0,0,0
2025,01,CKS,K4,칼리타항공,국제,미주,미국,ANC,출발,부정기,화물,3,0,0,0,0,0,0,0
2025,01,CKS,K4,칼리타항공,국제,미주,미국,CVG,도착,정기,화물,51,0,0,0,471100,0,0,0
2025,01,CKS,K4,칼리타항공,국제,미주,미국,CVG,도착,부정기,화물,5,0,0,0,58287,0,0,0
2025,01,CKS,K4,칼리타항공,국제,미주,미국,CVG,출발,정기,화물,70,0,0,0,357233,0,0,0
2025,01,CKS,K4,칼리타항공,국제,미주,미국,LAX,도착,정기,화물,12,0,0,0,114678,0,0,0
2025,01,CKS,K4,칼리타항공,국제,미주,미국,LAX,출발,정기,화물,6,0,0,0,0,0,0,0
2025,01,CKS,K4,칼리타항공,국제,미주,미국,ORD,도착,정기,화물,12,0,0,0,271866,0,0,0
2025,01,CKS,K4,칼리타항공,국제,미주,미국,ORD,도착,부정기,화물,4,0,0,0,0,0,0,0
2025,01,CLX,CV,카고룩스항공,국제,중국,중국,PEK,도착,정기,화물,0,0,0,0,39348,0,0,0
2025,01,CLX,CV,카고룩스항공,국제,동북아,대만,TPE,출발,정기,화물,0,0,0,0,67616,0,0,0
2025,01,CLX,CV,카고룩스항공,국제,유럽,룩셈부르크,LUX,도착,정기,화물,12,0,0,0,401916,0,0,0
2025,01,CLX,CV,카고룩스항공,국제,유럽,룩셈부르크,LUX,출발,정기,화물,12,0,0,0,804394,0,0,0
2025,01,CPA,CX,캐세이퍼시픽항공,국제,동북아,홍콩,HKG,도착,정기,화물,11,0,0,0,209245,0,5182,0
2025,01,CPA,CX,캐세이퍼시픽항공,국제,동북아,홍콩,HKG,도착,정기,여객,120,30620,62,424,814545,0,58291,429097
2025,01,CPA,CX,캐세이퍼시픽항공,국제,동북아,홍콩,HKG,출발,정기,화물,11,0,0,0,222169,0,232,0
2025,01,CPA,CX,캐세이퍼시픽항공,국제,동북아,홍콩,HKG,출발,정기,여객,120,32180,81,429,510717,0,14986,566556
2025,01,CQH,9C,춘추항공,국제,중국,중국,PVG,도착,정기,여객,18,3135,1,0,3650,0,2358,27244
2025,01,CQH,9C,춘추항공,국제,중국,중국,PVG,출발,정기,여객,18,3041,0,3,0,0,1796,34258
2025,01,CQH,9C,춘추항공,국제,중국,중국,SJW,도착,정기,여객,2,260,1,0,0,0,0,1971
2025,01,CQH,9C,춘추항공,국제,중국,중국,SJW,출발,정기,여객,2,323,3,0,0,0,0,3745
2025,01,CQH,9C,춘추항공,국제,중국,중국,YTY,도착,정기,여객,9,1189,2,0,0,0,0,10952
2025,01,CQH,9C,춘추항공,국제,중국,중국,YTY,출발,정기,여객,9,1208,3,6,0,0,0,15401
2025,01,CRK,HX,홍콩항공,국제,동북아,홍콩,HKG,도착,정기,여객,60,9876,22,90,24141,0,2870,86815
2025,01,CRK,HX,홍콩항공,국제,동북아,홍콩,HKG,출발,정기,여객,60,10974,22,154,15944,0,0,114354
2025,01,CSC,3U,사천항공,국제,중국,중국,TFU,도착,정기,여객,12,1738,2,8,0,0,0,21102
2025,01,CSC,3U,사천항공,국제,중국,중국,TFU,출발,정기,여객,12,1688,15,29,4910,0,0,25087
2025,01,CSH,FM,상하이 항공,국제,중국,중국,PVG,도착,정기,여객,31,4520,15,172,14515,0,0,63495
2025,01,CSH,FM,상하이 항공,국제,중국,중국,PVG,출발,정기,여객,31,4476,6,106,57,0,0,89208
2025,01,CSN,CZ,중국남방항공,국제,중국,중국,CAN,도착,정기,여객,93,13105,46,128,98847,0,6563,190230
2025,01,CSN,CZ,중국남방항공,국제,중국,중국,CAN,출발,정기,여객,93,13009,53,83,8570,0,5535,219090
2025,01,CSN,CZ,중국남방항공,국제,중국,중국,CGO,도착,정기,여객,18,1833,4,7,9148,0,11325,20781
2025,01,CSN,CZ,중국남방항공,국제,중국,중국,CGO,출발,정기,여객,18,1689,4,52,0,0,0,26186
2025,01,CSN,CZ,중국남방항공,국제,중국,중국,CGQ,도착,정기,여객,31,2975,13,50,5023,0,2913,40819
2025,01,CSN,CZ,중국남방항공,국제,중국,중국,CGQ,출발,정기,여객,31,4562,21,53,255,0,5411,67610
2025,01,CSN,CZ,중국남방항공,국제,중국,중국,CSX,도착,정기,여객,7,701,2,6,7623,0,0,8110
2025,01,CSN,CZ,중국남방항공,국제,중국,중국,CSX,출발,정기,여객,7,704,4,5,0,0,0,10424
2025,01,CSN,CZ,중국남방항공,국제,중국,중국,DLC,도착,정기,여객,82,10399,27,66,76813,0,1689,118638
2025,01,CSN,CZ,중국남방항공,국제,중국,중국,DLC,출발,정기,여객,82,12004,41,177,6848,0,16881,158252
2025,01,CSN,CZ,중국남방항공,국제,중국,중국,HRB,도착,정기,여객,31,2840,12,79,6844,0,365,39342
2025,01,CSN,CZ,중국남방항공,국제,중국,중국,HRB,출발,정기,여객,31,4077,14,82,0,0,5423,58549
2025,01,CSN,CZ,중국남방항공,국제,중국,중국,MDG,도착,정기,여객,22,2038,9,1,0,0,0,31832
2025,01,CSN,CZ,중국남방항공,국제,중국,중국,MDG,출발,정기,여객,22,2820,14,8,0,0,0,41103
2025,01,CSN,CZ,중국남방항공,국제,중국,중국,PKX,도착,정기,여객,31,5167,4,18,23927,0,0,77259
2025,01,CSN,CZ,중국남방항공,국제,중국,중국,PKX,출발,정기,여객,31,4954,17,45,8885,0,0,81101
2025,01,CSN,CZ,중국남방항공,국제,중국,중국,PVG,도착,정기,여객,62,9996,18,79,124106,0,0,112632
2025,01,CSN,CZ,중국남방항공,국제,중국,중국,PVG,출발,정기,여객,62,9444,12,187,7892,0,4712,119072
